query_id,eval_id,sample_name,target_formula,target_formula_key,formula_group_id,target_space_group,target_space_group_symbol,target_crystal_system,target_phase_id,target_database,target_database_id,target_cif_path,mapping_basis,notes
gen_1137,P4Se3_62,P4Se3_62,P4Se3,P4Se3,P4|Se3::sg::62,62,Pnma,orthorhombic,mp-569094,materials_project,mp-569094,generated_spectra/all_1500/P4Se3_62/P4Se3_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1138,PH12N3O7_161,PH12N3O7_161,PH12N3O7,PH12N3O7,H12|N3|O7|P1::sg::161,161,R3c,trigonal,cod_2241193,cod,2241193,generated_spectra/all_1500/PH12N3O7_161/PH12N3O7_161.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1139,PH3O4_19,PH3O4_19,PH3O4,PH3O4,H3|O4|P1::sg::19,19,P2_12_12_1,orthorhombic,cod_2108159,cod,2108159,generated_spectra/all_1500/PH3O4_19/PH3O4_19.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1140,PH3_208,PH3_208,PH3,PH3,H3|P1::sg::208,208,P4_232,cubic,cod_1010132,cod,1010132,generated_spectra/all_1500/PH3_208/PH3_208.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1141,PN9O_14,PN9O_14,PN9O,PN9O,N9|O1|P1::sg::14,14,P2_1/c,monoclinic,cod_4326765,cod,4326765,generated_spectra/all_1500/PN9O_14/PN9O_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1142,PNO_1,PNO_1,PNO,PNO,N1|O1|P1::sg::1,1,P1,triclinic,mp-36779,materials_project,mp-36779,generated_spectra/all_1500/PNO_1/PNO_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1143,PNO_2,PNO_2,PNO,PNO,N1|O1|P1::sg::2,2,P-1,triclinic,mp-675742,materials_project,mp-675742,generated_spectra/all_1500/PNO_2/PNO_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1144,PO2_15,PO2_15,PO2,PO2,O2|P1::sg::15,15,C2/c,monoclinic,mp-562065,materials_project,mp-562065,generated_spectra/all_1500/PO2_15/PO2_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1145,PO2_8,PO2_8,PO2,PO2,O2|P1::sg::8,8,Cm,monoclinic,mp-1238819,materials_project,mp-1238819,generated_spectra/all_1500/PO2_8/PO2_8.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1146,PO3_33,PO3_33,PO3,PO3,O3|P1::sg::33,33,Pna2_1,orthorhombic,cod_1527385,cod,1527385,generated_spectra/all_1500/PO3_33/PO3_33.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1147,PO3_64,PO3_64,PO3,PO3,O3|P1::sg::64,64,Cmce,orthorhombic,mp-1209592,materials_project,mp-1209592,generated_spectra/all_1500/PO3_64/PO3_64.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1148,PO4_14,PO4_14,PO4,PO4,O4|P1::sg::14,14,P2_1/c,monoclinic,mp-726666,materials_project,mp-726666,generated_spectra/all_1500/PO4_14/PO4_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1149,PO4_56,PO4_56,PO4,PO4,O4|P1::sg::56,56,Pccn,orthorhombic,mp-1210362,materials_project,mp-1210362,generated_spectra/all_1500/PO4_56/PO4_56.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1150,PW9O31_2,PW9O31_2,PW9O31,PW9O31,O31|P1|W9::sg::2,2,P-1,triclinic,cod_2310827,cod,2310827,generated_spectra/all_1500/PW9O31_2/PW9O31_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1151,P_12,P_12,P,P,P1::sg::12,12,C2/m,monoclinic,mp-12883,materials_project,mp-12883,generated_spectra/all_1500/P_12/P_12.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1152,P_123,P_123,P,P,P1::sg::123,123,P4/mmm,tetragonal,cod_1534547,cod,1534547,generated_spectra/all_1500/P_123/P_123.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1153,P_129,P_129,P,P,P1::sg::129,129,P4/nmm,tetragonal,mp-723897,materials_project,mp-723897,generated_spectra/all_1500/P_129/P_129.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1154,P_166,P_166,P,P,P1::sg::166,166,R-3m,trigonal,mp-130,materials_project,mp-130,generated_spectra/all_1500/P_166/P_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1155,P_19,P_19,P,P,P1::sg::19,19,P2_12_12_1,orthorhombic,cod_1570230,cod,1570230,generated_spectra/all_1500/P_19/P_19.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1156,P_191,P_191,P,P,P1::sg::191,191,P6/mmm,hexagonal,cod_1533388,cod,1533388,generated_spectra/all_1500/P_191/P_191.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1157,P_2,P_2,P,P,P1::sg::2,2,P-1,triclinic,mp-1198724,materials_project,mp-1198724,generated_spectra/all_1500/P_2/P_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1158,P_221,P_221,P,P,P1::sg::221,221,Pm-3m,cubic,mp-53,materials_project,mp-53,generated_spectra/all_1500/P_221/P_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1159,P_53,P_53,P,P,P1::sg::53,53,Pmna,orthorhombic,mp-1014013,materials_project,mp-1014013,generated_spectra/all_1500/P_53/P_53.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1160,P_64,P_64,P,P,P1::sg::64,64,Cmce,orthorhombic,mp-157,materials_project,mp-157,generated_spectra/all_1500/P_64/P_64.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1161,PbBr4_4,PbBr4_4,PbBr4,PbBr4,Br4|Pb1::sg::4,4,P2_1,monoclinic,cod_4319140,cod,4319140,generated_spectra/all_1500/PbBr4_4/PbBr4_4.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1162,Pd17Se15_207,Pd17Se15_207,Pd17Se15,Pd17Se15,Pd17|Se15::sg::207,207,P432,cubic,cod_9011053,cod,9011053,generated_spectra/all_1500/Pd17Se15_207/Pd17Se15_207.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1163,Pd17Se15_215,Pd17Se15_215,Pd17Se15,Pd17Se15,Pd17|Se15::sg::215,215,P-43m,cubic,cod_9011052,cod,9011052,generated_spectra/all_1500/Pd17Se15_215/Pd17Se15_215.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1164,PdO_123,PdO_123,PdO,PdO,O1|Pd1::sg::123,123,P4/mmm,tetragonal,cod_1011329,cod,1011329,generated_spectra/all_1500/PdO_123/PdO_123.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1165,PmPo_225,PmPo_225,PmPo,PmPo,Pm1|Po1::sg::225,225,Fm-3m,cubic,cod_4031187,cod,4031187,generated_spectra/all_1500/PmPo_225/PmPo_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1166,Po(Br3N)2_225,Po(Br3N)2_225,Po(Br3N)2,Po(Br3N)2,Br6|N2|Po1::sg::225,225,Fm-3m,cubic,cod_1541438,cod,1541438,generated_spectra/all_1500/Po(Br3N)2_225/Po(Br3N)2_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1167,Po(NCl3)2_225,Po(NCl3)2_225,Po(NCl3)2,Po(NCl3)2,Cl6|N2|Po1::sg::225,225,Fm-3m,cubic,cod_1534203,cod,1534203,generated_spectra/all_1500/Po(NCl3)2_225/Po(NCl3)2_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1168,PoO2_225,PoO2_225,PoO2,PoO2,O2|Po1::sg::225,225,Fm-3m,cubic,cod_1534201,cod,1534201,generated_spectra/all_1500/PoO2_225/PoO2_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1169,PoPb_225,PoPb_225,PoPb,PoPb,Pb1|Po1::sg::225,225,Fm-3m,cubic,cod_1523087,cod,1523087,generated_spectra/all_1500/PoPb_225/PoPb_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1170,Po_166,Po_166,Po,Po,Po1::sg::166,166,R-3m,trigonal,cod_1537759,cod,1537759,generated_spectra/all_1500/Po_166/Po_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1171,Po_221,Po_221,Po,Po,Po1::sg::221,221,Pm-3m,cubic,cod_1509138,cod,1509138,generated_spectra/all_1500/Po_221/Po_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1172,Po_5,Po_5,Po,Po,Po1::sg::5,5,C2,monoclinic,cod_1010519,cod,1010519,generated_spectra/all_1500/Po_5/Po_5.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1173,Pr2O3_150,Pr2O3_150,Pr2O3,Pr2O3,O3|Pr2::sg::150,150,P321,trigonal,cod_1010280,cod,1010280,generated_spectra/all_1500/Pr2O3_150/Pr2O3_150.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1174,PrBN2_161,PrBN2_161,PrBN2,PrBN2,B1|N2|Pr1::sg::161,161,R3c,trigonal,cod_1511246,cod,1511246,generated_spectra/all_1500/PrBN2_161/PrBN2_161.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1175,PrCd2_164,PrCd2_164,PrCd2,PrCd2,Cd2|Pr1::sg::164,164,P-3m1,trigonal,cod_1524582,cod,1524582,generated_spectra/all_1500/PrCd2_164/PrCd2_164.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1176,PrCd_123,PrCd_123,PrCd,PrCd,Cd1|Pr1::sg::123,123,P4/mmm,tetragonal,cod_1524969,cod,1524969,generated_spectra/all_1500/PrCd_123/PrCd_123.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1177,Pr_63,Pr_63,Pr,Pr,Pr1::sg::63,63,Cmcm,orthorhombic,mp-1009594,materials_project,mp-1009594,generated_spectra/all_1500/Pr_63/Pr_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1178,Pt_14,Pt_14,Pt,Pt,Pt1::sg::14,14,P2_1/c,monoclinic,cod_2100488,cod,2100488,generated_spectra/all_1500/Pt_14/Pt_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1179,Pu5Si3_140,Pu5Si3_140,Pu5Si3,Pu5Si3,Pu5|Si3::sg::140,140,I4/mcm,tetragonal,cod_2310551,cod,2310551,generated_spectra/all_1500/Pu5Si3_140/Pu5Si3_140.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1180,PuB2P3O17_143,PuB2P3O17_143,PuB2P3O17,PuB2P3O17,B2|O17|P3|Pu1::sg::143,143,P3,trigonal,cod_7713919,cod,7713919,generated_spectra/all_1500/PuB2P3O17_143/PuB2P3O17_143.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1181,Pu_139,Pu_139,Pu,Pu,Pu1::sg::139,139,I4/mmm,tetragonal,cod_2310541,cod,2310541,generated_spectra/all_1500/Pu_139/Pu_139.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1182,Pu_166,Pu_166,Pu,Pu,Pu1::sg::166,166,R-3m,trigonal,cod_2101457,cod,2101457,generated_spectra/all_1500/Pu_166/Pu_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1183,Pu_64,Pu_64,Pu,Pu,Pu1::sg::64,64,Cmce,orthorhombic,mp-867305,materials_project,mp-867305,generated_spectra/all_1500/Pu_64/Pu_64.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1184,Pu_70,Pu_70,Pu,Pu,Pu1::sg::70,70,Fddd,orthorhombic,mp-571261,materials_project,mp-571261,generated_spectra/all_1500/Pu_70/Pu_70.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1185,RaF2_225,RaF2_225,RaF2,RaF2,F2|Ra1::sg::225,225,Fm-3m,cubic,cod_1010655,cod,1010655,generated_spectra/all_1500/RaF2_225/RaF2_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1186,Ra_229,Ra_229,Ra,Ra,Ra1::sg::229,229,Im-3m,cubic,cod_1509139,cod,1509139,generated_spectra/all_1500/Ra_229/Ra_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1187,Rb(BrN2)3_221,Rb(BrN2)3_221,Rb(BrN2)3,Rb(BrN2)3,Br3|N6|Rb1::sg::221,221,Pm-3m,cubic,cod_4125853,cod,4125853,generated_spectra/all_1500/Rb(BrN2)3_221/Rb(BrN2)3_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1188,Rb4O3_220,Rb4O3_220,Rb4O3,Rb4O3,O3|Rb4::sg::220,220,I-43d,cubic,cod_9014100,cod,9014100,generated_spectra/all_1500/Rb4O3_220/Rb4O3_220.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1189,RbAgO_119,RbAgO_119,RbAgO,RbAgO,Ag1|O1|Rb1::sg::119,119,I-4m2,tetragonal,cod_1509489,cod,1509489,generated_spectra/all_1500/RbAgO_119/RbAgO_119.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1190,RbBH4_121,RbBH4_121,RbBH4,RbBH4,B1|H4|Rb1::sg::121,121,I-42m,tetragonal,cod_4315655,cod,4315655,generated_spectra/all_1500/RbBH4_121/RbBH4_121.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1191,RbBi_59,RbBi_59,RbBi,RbBi,Bi1|Rb1::sg::59,59,Pmmn,orthorhombic,cod_1533197,cod,1533197,generated_spectra/all_1500/RbBi_59/RbBi_59.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1192,RbO2_36,RbO2_36,RbO2,RbO2,O2|Rb1::sg::36,36,Cmc2_1,orthorhombic,cod_4324923,cod,4324923,generated_spectra/all_1500/RbO2_36/RbO2_36.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1193,RbS_166,RbS_166,RbS,RbS,Rb1|S1::sg::166,166,R-3m,trigonal,cod_1010252,cod,1010252,generated_spectra/all_1500/RbS_166/RbS_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1194,Rb_2,Rb_2,Rb,Rb,Rb1::sg::2,2,P-1,triclinic,cod_1527588,cod,1527588,generated_spectra/all_1500/Rb_2/Rb_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1195,Rb_20,Rb_20,Rb,Rb,Rb1::sg::20,20,C222_1,orthorhombic,mp-569688,materials_project,mp-569688,generated_spectra/all_1500/Rb_20/Rb_20.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1196,Rb_62,Rb_62,Rb,Rb,Rb1::sg::62,62,Pnma,orthorhombic,cod_1532890,cod,1532890,generated_spectra/all_1500/Rb_62/Rb_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1197,Rb_63,Rb_63,Rb,Rb,Rb1::sg::63,63,Cmcm,orthorhombic,mp-975204,materials_project,mp-975204,generated_spectra/all_1500/Rb_63/Rb_63.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1198,ReNCl4_1,ReNCl4_1,ReNCl4,ReNCl4,Cl4|N1|Re1::sg::1,1,P1,triclinic,cod_7221223,cod,7221223,generated_spectra/all_1500/ReNCl4_1/ReNCl4_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1199,Rn_225,Rn_225,Rn,Rn,Rn1::sg::225,225,Fm-3m,cubic,cod_1512536,cod,1512536,generated_spectra/all_1500/Rn_225/Rn_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1200,S3O4_47,S3O4_47,S3O4,S3O4,O4|S3::sg::47,47,Pmmm,orthorhombic,cod_1570658,cod,1570658,generated_spectra/all_1500/S3O4_47/S3O4_47.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1201,S4O3_132,S4O3_132,S4O3,S4O3,O3|S4::sg::132,132,P4_2/mcm,tetragonal,cod_1570659,cod,1570659,generated_spectra/all_1500/S4O3_132/S4O3_132.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1202,S8O_29,S8O_29,S8O,S8O,O1|S8::sg::29,29,Pca2_1,orthorhombic,mp-27465,materials_project,mp-27465,generated_spectra/all_1500/S8O_29/S8O_29.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1203,SO12_5,SO12_5,SO12,SO12,O12|S1::sg::5,5,C2,monoclinic,mp-1194011,materials_project,mp-1194011,generated_spectra/all_1500/SO12_5/SO12_5.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1204,SO2_41,SO2_41,SO2,SO2,O2|S1::sg::41,41,Aea2,orthorhombic,mp-27726,materials_project,mp-27726,generated_spectra/all_1500/SO2_41/SO2_41.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1205,SO3_14,SO3_14,SO3,SO3,O3|S1::sg::14,14,P2_1/c,monoclinic,mp-561397,materials_project,mp-561397,generated_spectra/all_1500/SO3_14/SO3_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1206,SO4_15,SO4_15,SO4,SO4,O4|S1::sg::15,15,C2/c,monoclinic,mp-1179608,materials_project,mp-1179608,generated_spectra/all_1500/SO4_15/SO4_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1207,SO4_216,SO4_216,SO4,SO4,O4|S1::sg::216,216,F-43m,cubic,mp-1070625,materials_project,mp-1070625,generated_spectra/all_1500/SO4_216/SO4_216.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1208,SO4_9,SO4_9,SO4,SO4,O4|S1::sg::9,9,Cc,monoclinic,mp-726080,materials_project,mp-726080,generated_spectra/all_1500/SO4_9/SO4_9.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1209,S_13,S_13,S,S,S1::sg::13,13,P2/c,monoclinic,mp-96,materials_project,mp-96,generated_spectra/all_1500/S_13/S_13.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1210,S_136,S_136,S,S,S1::sg::136,136,P4_2/mnm,tetragonal,mp-1064933,materials_project,mp-1064933,generated_spectra/all_1500/S_136/S_136.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1211,S_14,S_14,S,S,S1::sg::14,14,P2_1/c,monoclinic,mp-557488,materials_project,mp-557488,generated_spectra/all_1500/S_14/S_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1212,S_143,S_143,S,S,S1::sg::143,143,P3,trigonal,mp-655141,materials_project,mp-655141,generated_spectra/all_1500/S_143/S_143.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1213,S_148,S_148,S,S,S1::sg::148,148,R-3,trigonal,mp-7,materials_project,mp-7,generated_spectra/all_1500/S_148/S_148.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1214,S_15,S_15,S,S,S1::sg::15,15,C2/c,monoclinic,mp-557376,materials_project,mp-557376,generated_spectra/all_1500/S_15/S_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1215,S_154,S_154,S,S,S1::sg::154,154,P3_221,trigonal,mp-555760,materials_project,mp-555760,generated_spectra/all_1500/S_154/S_154.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1216,S_19,S_19,S,S,S1::sg::19,19,P2_12_12_1,orthorhombic,mp-555915,materials_project,mp-555915,generated_spectra/all_1500/S_19/S_19.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1217,S_2,S_2,S,S,S1::sg::2,2,P-1,triclinic,mp-561513,materials_project,mp-561513,generated_spectra/all_1500/S_2/S_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1218,S_20,S_20,S,S,S1::sg::20,20,C222_1,orthorhombic,cod_1570656,cod,1570656,generated_spectra/all_1500/S_20/S_20.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1219,S_221,S_221,S,S,S1::sg::221,221,Pm-3m,cubic,mp-10869,materials_project,mp-10869,generated_spectra/all_1500/S_221/S_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1220,S_225,S_225,S,S,S1::sg::225,225,Fm-3m,cubic,mp-684673,materials_project,mp-684673,generated_spectra/all_1500/S_225/S_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1221,S_229,S_229,S,S,S1::sg::229,229,Im-3m,cubic,mp-1063988,materials_project,mp-1063988,generated_spectra/all_1500/S_229/S_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1222,S_29,S_29,S,S,S1::sg::29,29,Pca2_1,orthorhombic,mp-561370,materials_project,mp-561370,generated_spectra/all_1500/S_29/S_29.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1223,S_3,S_3,S,S,S1::sg::3,3,P2,monoclinic,mp-1196831,materials_project,mp-1196831,generated_spectra/all_1500/S_3/S_3.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1224,S_4,S_4,S,S,S1::sg::4,4,P2_1,monoclinic,mp-557869,materials_project,mp-557869,generated_spectra/all_1500/S_4/S_4.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1225,S_5,S_5,S,S,S1::sg::5,5,C2,monoclinic,mp-666931,materials_project,mp-666931,generated_spectra/all_1500/S_5/S_5.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1226,S_58,S_58,S,S,S1::sg::58,58,Pnnm,orthorhombic,mp-558014,materials_project,mp-558014,generated_spectra/all_1500/S_58/S_58.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1227,S_60,S_60,S,S,S1::sg::60,60,Pbcn,orthorhombic,mp-558964,materials_project,mp-558964,generated_spectra/all_1500/S_60/S_60.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1228,S_66,S_66,S,S,S1::sg::66,66,Cccm,orthorhombic,mp-1179641,materials_project,mp-1179641,generated_spectra/all_1500/S_66/S_66.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1229,S_70,S_70,S,S,S1::sg::70,70,Fddd,orthorhombic,mp-77,materials_project,mp-77,generated_spectra/all_1500/S_70/S_70.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1230,S_84,S_84,S,S,S1::sg::84,84,P4_2/m,tetragonal,cod_1528561,cod,1528561,generated_spectra/all_1500/S_84/S_84.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1231,S_99,S_99,S,S,S1::sg::99,99,P4mm,tetragonal,mp-994911,materials_project,mp-994911,generated_spectra/all_1500/S_99/S_99.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1232,Sb10Te3_166,Sb10Te3_166,Sb10Te3,Sb10Te3,Sb10|Te3::sg::166,166,R-3m,trigonal,cod_2300299,cod,2300299,generated_spectra/all_1500/Sb10Te3_166/Sb10Te3_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1233,Sb2Au_225,Sb2Au_225,Sb2Au,Sb2Au,Au1|Sb2::sg::225,225,Fm-3m,cubic,cod_9009002,cod,9009002,generated_spectra/all_1500/Sb2Au_225/Sb2Au_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1234,ScBiO3_5,ScBiO3_5,ScBiO3,ScBiO3,Bi1|O3|Sc1::sg::5,5,C2,monoclinic,cod_4123993,cod,4123993,generated_spectra/all_1500/ScBiO3_5/ScBiO3_5.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_1235,ScF3_191,ScF3_191,ScF3,ScF3,F3|Sc1::sg::191,191,P6/mmm,hexagonal,cod_7230297,cod,7230297,generated_spectra/all_1500/ScF3_191/ScF3_191.cif,benchmark_target_mapping,Target CIF path is relative to this release.
