query_id,eval_id,sample_name,subset,source_type,source_database,source_origin,source_id,original_url,original_url_note,formula,formula_sum_from_cif,space_group,space_group_symbol,crystal_system,phase_id,target_phase_id,candidate_source_origin,spectrum_path,cif_path,json_path,theta_min_deg,theta_max_deg,num_points,intensity_min,intensity_max,is_real_spectrum,is_generated_spectrum,is_diagnostic_example,fit_status,warning_flags,notes
gen_1012,Na2Nb4O11_15,Na2Nb4O11_15,generated_spectra,physically_constrained_generated,cod,cod,cod_1528601,,,Na2Nb4O11,,15,C2/c,monoclinic,cod_1528601,cod_1528601,,generated_spectra/all_1500/Na2Nb4O11_15/Na2Nb4O11_15.xy,generated_spectra/all_1500/Na2Nb4O11_15/Na2Nb4O11_15.cif,generated_spectra/all_1500/Na2Nb4O11_15/Na2Nb4O11_15.json,5.0,90.0,8501,0.8547008,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1013,Na2O2_166,Na2O2_166,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1237667,,,Na2O2,,166,R-3m,trigonal,mp-1237667,mp-1237667,,generated_spectra/all_1500/Na2O2_166/Na2O2_166.xy,generated_spectra/all_1500/Na2O2_166/Na2O2_166.cif,generated_spectra/all_1500/Na2O2_166/Na2O2_166.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1014,Na2O2_221,Na2O2_221,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1061395,,,Na2O2,,221,Pm-3m,cubic,mp-1061395,mp-1061395,,generated_spectra/all_1500/Na2O2_221/Na2O2_221.xy,generated_spectra/all_1500/Na2O2_221/Na2O2_221.cif,generated_spectra/all_1500/Na2O2_221/Na2O2_221.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1015,Na2O2_225,Na2O2_225,generated_spectra,physically_constrained_generated,cod,cod,cod_2310821,,,Na2O2,,225,Fm-3m,cubic,cod_2310821,cod_2310821,,generated_spectra/all_1500/Na2O2_225/Na2O2_225.xy,generated_spectra/all_1500/Na2O2_225/Na2O2_225.cif,generated_spectra/all_1500/Na2O2_225/Na2O2_225.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1016,Na2O2_57,Na2O2_57,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1180226,,,Na2O2,,57,Pbcm,orthorhombic,mp-1180226,mp-1180226,,generated_spectra/all_1500/Na2O2_57/Na2O2_57.xy,generated_spectra/all_1500/Na2O2_57/Na2O2_57.cif,generated_spectra/all_1500/Na2O2_57/Na2O2_57.json,5.0,90.0,8501,0.0,100.0,false,true,true,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1017,Na2O2_63,Na2O2_63,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1094115,,,Na2O2,,63,Cmcm,orthorhombic,mp-1094115,mp-1094115,,generated_spectra/all_1500/Na2O2_63/Na2O2_63.xy,generated_spectra/all_1500/Na2O2_63/Na2O2_63.cif,generated_spectra/all_1500/Na2O2_63/Na2O2_63.json,5.0,90.0,8501,0.09119928,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1018,Na2O9_14,Na2O9_14,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1204051,,,Na2O9,,14,P2_1/c,monoclinic,mp-1204051,mp-1204051,,generated_spectra/all_1500/Na2O9_14/Na2O9_14.xy,generated_spectra/all_1500/Na2O9_14/Na2O9_14.cif,generated_spectra/all_1500/Na2O9_14/Na2O9_14.json,5.0,90.0,8501,0.168492,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1019,Na2O_1,Na2O_1,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1245278,,,Na2O,,1,P1,triclinic,mp-1245278,mp-1245278,,generated_spectra/all_1500/Na2O_1/Na2O_1.xy,generated_spectra/all_1500/Na2O_1/Na2O_1.cif,generated_spectra/all_1500/Na2O_1/Na2O_1.json,5.0,90.0,8501,0.37026489,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1020,Na2O_143,Na2O_143,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-776952,,,Na2O,,143,P3,trigonal,mp-776952,mp-776952,,generated_spectra/all_1500/Na2O_143/Na2O_143.xy,generated_spectra/all_1500/Na2O_143/Na2O_143.cif,generated_spectra/all_1500/Na2O_143/Na2O_143.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1021,Na2O_150,Na2O_150,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1974948,,,Na2O,,150,P321,trigonal,mp-1974948,mp-1974948,,generated_spectra/all_1500/Na2O_150/Na2O_150.xy,generated_spectra/all_1500/Na2O_150/Na2O_150.cif,generated_spectra/all_1500/Na2O_150/Na2O_150.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1022,Na2O_166,Na2O_166,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-755413,,,Na2O,,166,R-3m,trigonal,mp-755413,mp-755413,,generated_spectra/all_1500/Na2O_166/Na2O_166.xy,generated_spectra/all_1500/Na2O_166/Na2O_166.cif,generated_spectra/all_1500/Na2O_166/Na2O_166.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1023,Na2O_225,Na2O_225,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-2352,,,Na2O,,225,Fm-3m,cubic,mp-2352,mp-2352,,generated_spectra/all_1500/Na2O_225/Na2O_225.xy,generated_spectra/all_1500/Na2O_225/Na2O_225.cif,generated_spectra/all_1500/Na2O_225/Na2O_225.json,5.0,90.0,8501,0.0,99.99999237,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1024,Na2O_58,Na2O_58,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-755072,,,Na2O,,58,Pnnm,orthorhombic,mp-755072,mp-755072,,generated_spectra/all_1500/Na2O_58/Na2O_58.xy,generated_spectra/all_1500/Na2O_58/Na2O_58.cif,generated_spectra/all_1500/Na2O_58/Na2O_58.json,5.0,90.0,8501,0.49318245,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1025,Na2PO11_14,Na2PO11_14,generated_spectra,physically_constrained_generated,cod,cod,cod_9007516,,,Na2PO11,,14,P2_1/c,monoclinic,cod_9007516,cod_9007516,,generated_spectra/all_1500/Na2PO11_14/Na2PO11_14.xy,generated_spectra/all_1500/Na2PO11_14/Na2PO11_14.cif,generated_spectra/all_1500/Na2PO11_14/Na2PO11_14.json,5.0,90.0,8501,0.52143681,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1026,Na2Te4O9_56,Na2Te4O9_56,generated_spectra,physically_constrained_generated,cod,cod,cod_4341560,,,Na2Te4O9,,56,Pccn,orthorhombic,cod_4341560,cod_4341560,,generated_spectra/all_1500/Na2Te4O9_56/Na2Te4O9_56.xy,generated_spectra/all_1500/Na2Te4O9_56/Na2Te4O9_56.cif,generated_spectra/all_1500/Na2Te4O9_56/Na2Te4O9_56.json,5.0,90.0,8501,0.52631575,100.00000763,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1027,Na3Bi(P2O9)3_167,Na3Bi(P2O9)3_167,generated_spectra,physically_constrained_generated,cod,cod,cod_1007264,,,Na3Bi(P2O9)3,,167,R-3c,trigonal,cod_1007264,cod_1007264,,generated_spectra/all_1500/Na3Bi(P2O9)3_167/Na3Bi(P2O9)3_167.xy,generated_spectra/all_1500/Na3Bi(P2O9)3_167/Na3Bi(P2O9)3_167.cif,generated_spectra/all_1500/Na3Bi(P2O9)3_167/Na3Bi(P2O9)3_167.json,5.0,90.0,8501,0.51282048,100.0,false,true,true,,,diagnostic_slot=background; generation_tier=strict_core
gen_1028,Na3CO5_1,Na3CO5_1,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1173800,,,Na3CO5,,1,P1,triclinic,mp-1173800,mp-1173800,,generated_spectra/all_1500/Na3CO5_1/Na3CO5_1.xy,generated_spectra/all_1500/Na3CO5_1/Na3CO5_1.cif,generated_spectra/all_1500/Na3CO5_1/Na3CO5_1.json,5.0,90.0,8501,0.34188032,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1029,Na3NpO4_69,Na3NpO4_69,generated_spectra,physically_constrained_generated,cod,cod,cod_7036442,,,Na3NpO4,,69,Fmmm,orthorhombic,cod_7036442,cod_7036442,,generated_spectra/all_1500/Na3NpO4_69/Na3NpO4_69.xy,generated_spectra/all_1500/Na3NpO4_69/Na3NpO4_69.cif,generated_spectra/all_1500/Na3NpO4_69/Na3NpO4_69.json,5.0,90.0,8501,0.41178334,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1030,Na3PO12_2,Na3PO12_2,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1197992,,,Na3PO12,,2,P-1,triclinic,mp-1197992,mp-1197992,,generated_spectra/all_1500/Na3PO12_2/Na3PO12_2.xy,generated_spectra/all_1500/Na3PO12_2/Na3PO12_2.cif,generated_spectra/all_1500/Na3PO12_2/Na3PO12_2.json,5.0,90.0,8501,0.40485829,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1031,Na3PuO4_69,Na3PuO4_69,generated_spectra,physically_constrained_generated,cod,cod,cod_7036441,,,Na3PuO4,,69,Fmmm,orthorhombic,cod_7036441,cod_7036441,,generated_spectra/all_1500/Na3PuO4_69/Na3PuO4_69.xy,generated_spectra/all_1500/Na3PuO4_69/Na3PuO4_69.cif,generated_spectra/all_1500/Na3PuO4_69/Na3PuO4_69.json,5.0,90.0,8501,0.84745765,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1032,Na3ReO5_144,Na3ReO5_144,generated_spectra,physically_constrained_generated,cod,cod,cod_1536031,,,Na3ReO5,,144,P3_1,trigonal,cod_1536031,cod_1536031,,generated_spectra/all_1500/Na3ReO5_144/Na3ReO5_144.xy,generated_spectra/all_1500/Na3ReO5_144/Na3ReO5_144.cif,generated_spectra/all_1500/Na3ReO5_144/Na3ReO5_144.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1033,Na4Al17O20_194,Na4Al17O20_194,generated_spectra,physically_constrained_generated,cod,cod,cod_2100727,,,Na4Al17O20,,194,P6_3/mmc,hexagonal,cod_2100727,cod_2100727,,generated_spectra/all_1500/Na4Al17O20_194/Na4Al17O20_194.xy,generated_spectra/all_1500/Na4Al17O20_194/Na4Al17O20_194.cif,generated_spectra/all_1500/Na4Al17O20_194/Na4Al17O20_194.json,5.0,90.0,8501,0.25229773,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1034,Na4CO4_1,Na4CO4_1,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1182529,,,Na4CO4,,1,P1,triclinic,mp-1182529,mp-1182529,,generated_spectra/all_1500/Na4CO4_1/Na4CO4_1.xy,generated_spectra/all_1500/Na4CO4_1/Na4CO4_1.cif,generated_spectra/all_1500/Na4CO4_1/Na4CO4_1.json,5.0,90.0,8501,0.12180267,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1035,Na4Ti5O12_143,Na4Ti5O12_143,generated_spectra,physically_constrained_generated,cod,cod,cod_2011660,,,Na4Ti5O12,,143,P3,trigonal,cod_2011660,cod_2011660,,generated_spectra/all_1500/Na4Ti5O12_143/Na4Ti5O12_143.xy,generated_spectra/all_1500/Na4Ti5O12_143/Na4Ti5O12_143.cif,generated_spectra/all_1500/Na4Ti5O12_143/Na4Ti5O12_143.json,5.0,90.0,8501,0.19440123,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1036,Na4UO17_14,Na4UO17_14,generated_spectra,physically_constrained_generated,cod,cod,cod_1528299,,,Na4UO17,,14,P2_1/c,monoclinic,cod_1528299,cod_1528299,,generated_spectra/all_1500/Na4UO17_14/Na4UO17_14.xy,generated_spectra/all_1500/Na4UO17_14/Na4UO17_14.cif,generated_spectra/all_1500/Na4UO17_14/Na4UO17_14.json,5.0,90.0,8501,0.93370682,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1037,Na4UO20_14,Na4UO20_14,generated_spectra,physically_constrained_generated,cod,cod,cod_4308128,,,Na4UO20,,14,P2_1/c,monoclinic,cod_4308128,cod_4308128,,generated_spectra/all_1500/Na4UO20_14/Na4UO20_14.xy,generated_spectra/all_1500/Na4UO20_14/Na4UO20_14.cif,generated_spectra/all_1500/Na4UO20_14/Na4UO20_14.json,5.0,90.0,8501,0.69819105,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1038,Na4W6O35_2,Na4W6O35_2,generated_spectra,physically_constrained_generated,cod,cod,cod_7714601,,,Na4W6O35,,2,P-1,triclinic,cod_7714601,cod_7714601,,generated_spectra/all_1500/Na4W6O35_2/Na4W6O35_2.xy,generated_spectra/all_1500/Na4W6O35_2/Na4W6O35_2.cif,generated_spectra/all_1500/Na4W6O35_2/Na4W6O35_2.json,5.0,90.0,8501,0.62992126,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1039,Na5(W6O31)2_2,Na5(W6O31)2_2,generated_spectra,physically_constrained_generated,cod,cod,cod_7001419,,,Na5(W6O31)2,,2,P-1,triclinic,cod_7001419,cod_7001419,,generated_spectra/all_1500/Na5(W6O31)2_2/Na5(W6O31)2_2.xy,generated_spectra/all_1500/Na5(W6O31)2_2/Na5(W6O31)2_2.cif,generated_spectra/all_1500/Na5(W6O31)2_2/Na5(W6O31)2_2.json,5.0,90.0,8501,1.27510357,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1040,Na5W6O31_2,Na5W6O31_2,generated_spectra,physically_constrained_generated,cod,cod,cod_2106756,,,Na5W6O31,,2,P-1,triclinic,cod_2106756,cod_2106756,,generated_spectra/all_1500/Na5W6O31_2/Na5W6O31_2.xy,generated_spectra/all_1500/Na5W6O31_2/Na5W6O31_2.cif,generated_spectra/all_1500/Na5W6O31_2/Na5W6O31_2.json,5.0,90.0,8501,1.24434388,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1041,Na6O_35,Na6O_35,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1173794,,,Na6O,,35,Cmm2,orthorhombic,mp-1173794,mp-1173794,,generated_spectra/all_1500/Na6O_35/Na6O_35.xy,generated_spectra/all_1500/Na6O_35/Na6O_35.cif,generated_spectra/all_1500/Na6O_35/Na6O_35.json,5.0,90.0,8501,0.31509596,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1042,Na6V19O67_9,Na6V19O67_9,generated_spectra,physically_constrained_generated,cod,cod,cod_4323664,,,Na6V19O67,,9,Cc,monoclinic,cod_4323664,cod_4323664,,generated_spectra/all_1500/Na6V19O67_9/Na6V19O67_9.xy,generated_spectra/all_1500/Na6V19O67_9/Na6V19O67_9.cif,generated_spectra/all_1500/Na6V19O67_9/Na6V19O67_9.json,5.0,90.0,8501,0.67264575,99.99999237,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1043,Na6W7O38_29,Na6W7O38_29,generated_spectra,physically_constrained_generated,cod,cod,cod_1529709,,,Na6W7O38,,29,Pca2_1,orthorhombic,cod_1529709,cod_1529709,,generated_spectra/all_1500/Na6W7O38_29/Na6W7O38_29.xy,generated_spectra/all_1500/Na6W7O38_29/Na6W7O38_29.cif,generated_spectra/all_1500/Na6W7O38_29/Na6W7O38_29.json,5.0,90.0,8501,0.5662514,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1044,Na7(W3O19)3_14,Na7(W3O19)3_14,generated_spectra,physically_constrained_generated,cod,cod,cod_4343878,,,Na7(W3O19)3,,14,P2_1/c,monoclinic,cod_4343878,cod_4343878,,generated_spectra/all_1500/Na7(W3O19)3_14/Na7(W3O19)3_14.xy,generated_spectra/all_1500/Na7(W3O19)3_14/Na7(W3O19)3_14.cif,generated_spectra/all_1500/Na7(W3O19)3_14/Na7(W3O19)3_14.json,5.0,90.0,8501,2.28889585,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1045,Na7Br7N36_148,Na7Br7N36_148,generated_spectra,physically_constrained_generated,cod,cod,cod_2310456,,,Na7Br7N36,,148,R-3,trigonal,cod_2310456,cod_2310456,,generated_spectra/all_1500/Na7Br7N36_148/Na7Br7N36_148.xy,generated_spectra/all_1500/Na7Br7N36_148/Na7Br7N36_148.cif,generated_spectra/all_1500/Na7Br7N36_148/Na7Br7N36_148.json,5.0,90.0,8501,0.07861635,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1046,Na7Ga13_62,Na7Ga13_62,generated_spectra,physically_constrained_generated,cod,cod,cod_7221113,,,Na7Ga13,,62,Pnma,orthorhombic,cod_7221113,cod_7221113,,generated_spectra/all_1500/Na7Ga13_62/Na7Ga13_62.xy,generated_spectra/all_1500/Na7Ga13_62/Na7Ga13_62.cif,generated_spectra/all_1500/Na7Ga13_62/Na7Ga13_62.json,5.0,90.0,8501,0.570288,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1047,Na7N36Cl7_148,Na7N36Cl7_148,generated_spectra,physically_constrained_generated,cod,cod,cod_2310455,,,Na7N36Cl7,,148,R-3,trigonal,cod_2310455,cod_2310455,,generated_spectra/all_1500/Na7N36Cl7_148/Na7N36Cl7_148.xy,generated_spectra/all_1500/Na7N36Cl7_148/Na7N36Cl7_148.cif,generated_spectra/all_1500/Na7N36Cl7_148/Na7N36Cl7_148.json,5.0,90.0,8501,1.23741007,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1048,NaB15_74,NaB15_74,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-2315,,,NaB15,,74,Imma,orthorhombic,mp-2315,mp-2315,,generated_spectra/all_1500/NaB15_74/NaB15_74.xy,generated_spectra/all_1500/NaB15_74/NaB15_74.cif,generated_spectra/all_1500/NaB15_74/NaB15_74.json,5.0,90.0,8501,0.41736227,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1049,NaClO13_12,NaClO13_12,generated_spectra,physically_constrained_generated,cod,cod,cod_2312284,,,NaClO13,,12,C2/m,monoclinic,cod_2312284,cod_2312284,,generated_spectra/all_1500/NaClO13_12/NaClO13_12.xy,generated_spectra/all_1500/NaClO13_12/NaClO13_12.cif,generated_spectra/all_1500/NaClO13_12/NaClO13_12.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1050,NaCuO_1,NaCuO_1,generated_spectra,physically_constrained_generated,cod,cod,cod_2102687,,,NaCuO,,1,P1,triclinic,cod_2102687,cod_2102687,,generated_spectra/all_1500/NaCuO_1/NaCuO_1.xy,generated_spectra/all_1500/NaCuO_1/NaCuO_1.cif,generated_spectra/all_1500/NaCuO_1/NaCuO_1.json,5.0,90.0,8501,0.32822758,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1051,NaH9O5_14,NaH9O5_14,generated_spectra,physically_constrained_generated,cod,cod,cod_1532135,,,NaH9O5,,14,P2_1/c,monoclinic,cod_1532135,cod_1532135,,generated_spectra/all_1500/NaH9O5_14/NaH9O5_14.xy,generated_spectra/all_1500/NaH9O5_14/NaH9O5_14.cif,generated_spectra/all_1500/NaH9O5_14/NaH9O5_14.json,5.0,90.0,8501,0.40828231,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1052,NaNbO3_95,NaNbO3_95,generated_spectra,physically_constrained_generated,cod,cod,cod_9016173,,,NaNbO3,,95,P4_322,tetragonal,cod_9016173,cod_9016173,,generated_spectra/all_1500/NaNbO3_95/NaNbO3_95.xy,generated_spectra/all_1500/NaNbO3_95/NaNbO3_95.cif,generated_spectra/all_1500/NaNbO3_95/NaNbO3_95.json,5.0,90.0,8501,2.13920331,100.0,false,true,false,,,diagnostic_slot=background; generation_tier=strict_core
gen_1053,NaO2_136,NaO2_136,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1238787,,,NaO2,,136,P4_2/mnm,tetragonal,mp-1238787,mp-1238787,,generated_spectra/all_1500/NaO2_136/NaO2_136.xy,generated_spectra/all_1500/NaO2_136/NaO2_136.cif,generated_spectra/all_1500/NaO2_136/NaO2_136.json,5.0,90.0,8501,0.04574565,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1054,NaO2_166,NaO2_166,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1220954,,,NaO2,,166,R-3m,trigonal,mp-1220954,mp-1220954,,generated_spectra/all_1500/NaO2_166/NaO2_166.xy,generated_spectra/all_1500/NaO2_166/NaO2_166.cif,generated_spectra/all_1500/NaO2_166/NaO2_166.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1055,NaO2_205,NaO2_205,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-614,,,NaO2,,205,Pa-3,cubic,mp-614,mp-614,,generated_spectra/all_1500/NaO2_205/NaO2_205.xy,generated_spectra/all_1500/NaO2_205/NaO2_205.cif,generated_spectra/all_1500/NaO2_205/NaO2_205.json,5.0,90.0,8501,0.05602241,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1056,NaO2_58,NaO2_58,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1901,,,NaO2,,58,Pnnm,orthorhombic,mp-1901,mp-1901,,generated_spectra/all_1500/NaO2_58/NaO2_58.xy,generated_spectra/all_1500/NaO2_58/NaO2_58.cif,generated_spectra/all_1500/NaO2_58/NaO2_58.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1057,NaO2_61,NaO2_61,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1180346,,,NaO2,,61,Pbca,orthorhombic,mp-1180346,mp-1180346,,generated_spectra/all_1500/NaO2_61/NaO2_61.xy,generated_spectra/all_1500/NaO2_61/NaO2_61.cif,generated_spectra/all_1500/NaO2_61/NaO2_61.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1058,NaO3_44,NaO3_44,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-22464,,,NaO3,,44,Imm2,orthorhombic,mp-22464,mp-22464,,generated_spectra/all_1500/NaO3_44/NaO3_44.xy,generated_spectra/all_1500/NaO3_44/NaO3_44.cif,generated_spectra/all_1500/NaO3_44/NaO3_44.json,5.0,90.0,8501,0.0,100.0,false,true,false,,,diagnostic_slot=anchor; generation_tier=strict_core
gen_1059,NaO5_12,NaO5_12,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1180210,,,NaO5,,12,C2/m,monoclinic,mp-1180210,mp-1180210,,generated_spectra/all_1500/NaO5_12/NaO5_12.xy,generated_spectra/all_1500/NaO5_12/NaO5_12.cif,generated_spectra/all_1500/NaO5_12/NaO5_12.json,5.0,90.0,8501,0.35454705,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
gen_1060,NaO8_14,NaO8_14,generated_spectra,physically_constrained_generated,materials_project,materials_project,mp-1201981,,,NaO8,,14,P2_1/c,monoclinic,mp-1201981,mp-1201981,,generated_spectra/all_1500/NaO8_14/NaO8_14.xy,generated_spectra/all_1500/NaO8_14/NaO8_14.cif,generated_spectra/all_1500/NaO8_14/NaO8_14.json,5.0,90.0,8501,0.67911714,100.0,false,true,false,,,diagnostic_slot=profile; generation_tier=strict_core
